author,date,introduce,location,price,review,star
王翠萍, /2017-01-01,1，讲解了Android Studio集成开发环境，Android Studio常见操作，Gradle技术，UI界面布局，Material Design设计语言，核心组件介绍，Android事件处理，图形图像和动画处理，开发音频/视频应用程序，GPS地图定位，Android传感器应用开发详解，编写安全的应用程序，Android应用优化 2，几乎涵盖了Android Studio应用开发所能涉及到的所有领域，在讲解每一个知识点时，都遵循了理论联系实际的讲解方式，用具体实例彻底剖析了Android Studio开发的每一个知识点 （3）实例典型 全书精心筛选的极具代表性、读者非常关心的典型知识点，几乎包括Android Studio应用开发的各个方面。,人民邮电出版社,¥66.20,227条评论,width: 90%;

金乌, /2016-03-01,,人民邮电出版社,¥85.40,1201条评论,width: 90%;

海登, /2014-06-01,（1）首本系统讲解蓝牙4.0的原理、体系结构、硬件设计以及应用等的书籍。（2）作者系蓝牙4.0标准参与制定者、架构师，权威性毋庸置疑。（3）本是学习蓝牙4.0标准不可或缺的参考手册。,机械工业出版社,¥54.20,710条评论,width: 90%;

丰生强, /2013-02-01,编辑的话 每一本书的诞生，都有让人记住的事情。在这本书的出版中，我印象深刻的是三点： 一，作者丰生强在**次给我交来样稿时，其粗糙不规范的写书格式和读起来不是那么顺溜的语言表达让我囧了一下，我耐心的（也或许是有些耐着性子的？）在QQ上边截图边详细地告诉了他有哪些地方的格式被他忽略了，有哪些地方的话说得不够清楚。 我说完后，他说他会认真修改好后再次给我发来。但说实话，我心里没指望他**次就能把格式给改好，因为对于**次写书的作者来说，这种情况几乎不曾出现过。我做了继续指导第3、4次的心理准备。让我没想到的是，几天后他第二次交来的稿件就相当靓仔，让我多少有些不相信自己的眼睛，格式规范美观，语言流畅清楚，很难相信这是同一个人仅相隔几天后的作品。他跟我说他是一个字一个字地来阅读和修,人民邮电出版社,¥54.30,2067条评论,width: 90%;

陈皓, /2016-10-01,本书是作者根据多年实际工作经验编写而成的。全书理论结合实际，问题辅以实际解决案例，让高深的设计难题浅显易懂，使读者从中受到启发，为自己的设计开发之路打开玄关之门。,电子工业出版社,¥95.00,287条评论,width: 100%;

沃尔贝, /2016-07-01,没错，你有能力创建自己的安卓应用，而且一点都不难。App Inventor 2，让你分分钟成为应用开发者！ 本书既适合作为App Inventor 2课程的辅导教材，也适合作为希望快速掌握安卓开发的零基础新手及编程爱好者的参考资料。,人民邮电出版社,¥62.30,409条评论,width: 100%;

金泰延, /2012-04-01,2011年度韩国文化体育观光部优秀学术图书。 android内核开发的**选择 深入研究分析android框架内部运行原理与机制,人民邮电出版社,¥66.20,852条评论,width: 90%;

张元亮, /2015-07-01,探索和品味 Android 大师们的内核设计艺术 全面剖析进程/线程、内存管理、Binder机制、显示系统、多媒体管理、输入系统等核心知识在Android中的实现原理。 源码分析+全真示例+图片解析=更易于理解的思维路径。 由浅入深，由总体框架到细节实现，快速获取对Android系统的二次开发能力。 教授精髓，精讲精炼。赠送源码，拿来就用。,清华大学出版社,¥75.70,107条评论,width: 90%;

杨明丰, /2017-05-01,本书是为了对自动机器人感兴趣，却苦于没有足够知识、经验与技术开发设计的读者编写的。本书配有浅显易懂的图文解说，只要按图操作就能快速入门。本书除了介绍软硬件知识与所需的基本电路原理外，还涵盖大多数机器人自动小车的控制范例，如使用红外线循迹模块、RFID模块、超音波模块、红外线遥控器、十字摇杆模块、手机触控、手势操控等控制方式，并通过红外线、RF、XBee、蓝牙、Wi-Fi等无线通信控制机器人自动小车，另附有组装参考解说，是非常全面的实战经典。,清华大学出版社,¥59.30,128条评论,width: 100%;

Wallace, /2016-07-13,谷歌的 Android 操作系统正在持续赢得市场，已经成为全球应用*广的操作系统 之一。现在，从智能手表到智能电视、智能手机、智能眼镜、触摸屏智能平板、电子 书阅读器、游戏机，甚至是家居、家电、音响产品、汽车面板等，到处都有Android的身影。对于每个 Android 应用来说，*重要的设计考虑之一就是 UI 设计（User Interface Design，用户界面设计），即定义Android应用的用户如何与应用自身的目标进行交互。具有流畅、简洁以及精美UI设计的应用，将在Android应用市场赢得用户并提高销售量。,清华大学出版社,¥84.30,152条评论,width: 100%;

钟世礼, /2016-10-01,依次讲解了Java虚拟机基础、Android虚拟机基础 分析JNI、内存系统、Android程序的生命周期管理、IPC进程通信机制、init进程，讲解了Dalvik VM的进程系统和运作流程、Dvlik VM内存系统详解、Dalvik VM垃圾收集机制、Dalvik VM内存优化机制、Dalvik VM的启动过程、Dalvik VM异常处理， 以及Dalvik VM内存优化和Dalvik VM性能优化等内容。,人民邮电出版社,¥95.00,198条评论,width: 90%;

毕小朋, /2017-01-01,图片的电子版咨询电话：82728184--604 精通Android Studio（移动开发丛书）已经尽可能全面地适配了当前*的2.2版本，如果你在阅读本书时发现了这些问题，请发邮件（wirelessqa@163.com）或者直接提交BUG到Github：https://github.com/bxiaopeng/AndroidStudio/issues。本书并不是一本循序渐进的学习书籍，它更像是一本Cookbook，你需要有目的地去阅读本书。当你遇到问题或者想了解某个工具如何使用时，可以直接定位到相关的章节。本书像是一本非常实用的指导手册，它几乎囊括Android Studio所有的实用功能和操作技巧，适合放在读者的电脑旁经常翻阅。本书以通俗易懂的语言描述工具和使用技巧，并且每个操作都有实例演示，让读者感觉是在跟一个有经验的人聊天。本书以近1500张图片详细描述Android Studio的使用，是真正的图文并茂。本书以解决问题为目的，讲述如何使用工具,清华大学出版社,¥76.50,675条评论,width: 90%;

和凌志, /2017-10-01,,电子工业出版社,¥65.30,24条评论,width: 0%;

林富荣, /2018-09-01,交互设计，从无到有，全流程图解。 在线交流+各类交互案例+课件PPT，全方位帮助读者解决入行困惑。 针对交互设计新手精心打选，帮你掌握交互方法、工具、过程。 内容全面、全文图解， 完全覆盖交互设计实际工作中的内容。 全书贯穿了互联网企业不同软件产品的多种交互实例，各交互实例均经过验证，内容图文并茂清晰简明，页面和页面的交互行为分析深入浅出，能够帮助读者熟悉软件产品的交互全流程。,人民邮电出版社,¥66.20,1条评论,width: 50%;

巅峰卓越, /2016-08-01,《Android从入门到精通》，100000读者共同选择的图书，长期雄踞各大书店、网店排行榜前列。本书在传承经典的基础上，对内容进行全面扩充，大量补充典型案例，贴近实战，帮助读者迅速积累开发经验。 强大的编委会阵容，业界专家倾力推荐 *中国软件行业协会教育与培训委员会 秘书长 邱钦伦 *微软开发工具及平台事业部 产品经理 胡德民 *Sun亚洲全球化中心 技术总监 刘杰 *龙马创新教育研究室 总裁 孔长征 *河南省863软件孵化器有限公司 总经理 翟为唐 *广东拓思软件科学园有限公司 副总经理 黄万民 *西安863软件孵化器有限公司 总经理 楼文晓 *郑州大学信息工程学院 副院长 周清雷 *华大锐志软件人才孵化基地 技术总监 微软有价值专家（MVP） 王豫翔 *NEC信息系统（中国）有限公司 开发部长 石少峥 *东忠集团 副总裁 李朝阳 *《程序员》杂志、CSDN技术专家 尹成 *51CTO,人民邮电出版社,¥75.80,500条评论,width: 90%;

陈吕洲, /2015-03-01,Arduino不仅仅是全球*流行的开源硬件，也是一个优秀的硬件开发平台，更是硬件开发的趋势。Arduino简单的开发方式使得开发者更关注于创意与实现，更快地完成自己的项目开发，大大节约学习的成本，缩短开发的周期。 《Arduino程序设计基础（第2版）》是作者几年间开发Arduino的经验总结，纯干货分享。本书针对大学教育编写，体系结构清晰，开发细节完善，适合初学者学习，亦可以用于专业开发者查阅。,北京航空航天大学出版社,¥38.50,1318条评论,width: 100%;

何红辉, /2016-02-01,*高级工程师、CSDN博客专家、畅销书作者撰写，百度、腾讯等专家推荐的精品图书一本只有干货，绝无赘述的好书结合作者多年开发经验的总结，把作者以前开发走过的坑和陷阱讲解出来，看了以后可以少走很多弯路，提升自己的开发能力很快，抓住开发的痛点和需求讲解内容，使读者阅读后很有成就感。 除了全面讲解了Android开发知识外，还对单元测试、代码规范、版本控制、重构、架构等重要知识点进行了讲解，使得读者在深入技术的同时开阔眼界，能够以更专业的方式设计应用软件，完成从只会实现功能的 码农 到软件工程师、设计师的过渡。,人民邮电出版社,¥66.20,815条评论,width: 90%;
